stat	tf	sign	rank
0.214362124324098	ENSMUSG00000026976_LINE6948_Pax8_I_N1	Distal	341
0.214362124324098	ENSMUSG00000037034_LINE6978_Pax1_I_N1	Distal	342
0.213881099338196	ENSMUSG00000032402_LINE1698_Smad3_D	Distal	343
0.213881099338196	ENSMUSG00000024563_LINE7358_Smad2_I_N1	Distal	344
0.213881099338196	ENSMUSG00000027796_LINE17891_Smad9_I_N1	Distal	345
0.213477666639493	ENSMUSG00000059436_LINE156_Max_D_N3	Distal	346
0.213388915071286	ENSMUSG00000039476_LINE1328_Prrx2_D_N4	Distal	347
0.213388915071286	ENSMUSG00000041730_LINE5890_Prrxl1_I_N48	Distal	348
0.210863947923679	ENSMUSG00000021779_LINE6683_Thrb_I_N2	Distal	349
0.210863947923679	ENSMUSG00000058756_LINE6869_Thra_I_N2	Distal	350
0.209999288561615	ENSMUSG00000032411_LINE986_Tfdp2_I	Distal	351
0.209999288561615	ENSMUSG00000038482_LINE987_Tfdp1_I	Distal	352
0.208848545818874	ENSMUSG00000070643_LINE1766_Sox13_D	Distal	353
0.208599595571146	ENSMUSG00000026826_LINE1615_Nr4a2_D	Distal	354
0.206706355000753	ENSMUSG00000021779_LINE6684_Thrb_I_N1	Distal	355
0.206706355000753	ENSMUSG00000058756_LINE6870_Thra_I_N1	Distal	356
0.205586277049897	NP_0323002_LINE6275_NP_0323002_I_N8	Distal	357
0.205579328581859	ENSMUSG00000029249_LINE1131_Rest_I_N10	Distal	358
0.200882701095989	ENSMUSG00000035158_LINE115_Mitf_D	Distal	359
0.200493412847937	ENSMUSG00000029475_LINE974_Kdm2b_I	Distal	360
0.199000530639094	ENSMUSG00000037447_LINE18_Arid5a_D	Distal	361
0.198477960221822	ENSMUSG00000018604_LINE1794_Tbx3_D	Distal	362
0.198270778373225	ENSMUSG00000026641_LINE86_Usf1_D	Distal	363
0.197674934578571	ENSMUSG00000038692_LINE1316_Hoxb4_D	Distal	364
0.196294495012864	ENSMUSG00000026398_LINE1611_Nr5a2_D_N1	Distal	365
0.196294495012864	ENSMUSG00000026751_LINE6719_Nr5a1_I_N5	Distal	366
0.195593215836888	ENSMUSG00000000435_LINE110_Myf5_I_N1	Distal	367
0.193850402605505	ENSMUSG00000012396_LINE1172_Nanog_D	Distal	368
0.190540360845153	ENSMUSG00000035310_LINE968_Lin54_I	Distal	369
0.185839380117541	ENSMUSG00000005774_LINE1663_Rfx5_I	Distal	370
0.185373552669576	ENSMUSG00000021972_LINE1199_Hmbox1_D	Distal	371
0.185110251052357	ENSMUSG00000032998_LINE1055_Foxj3_D_N1	Distal	372
0.185110251052357	ENSMUSG00000034998_LINE2829_Foxn2_I_N1	Distal	373
0.185110251052357	ENSMUSG00000090020_LINE5211_ENSMUSG00000090020_I_N1	Distal	374
0.180468144813737	ENSMUSG00000000435_LINE114_Myf5_I_N1	Distal	375
0.179920286585014	ENSMUSG00000018698_LINE1181_Lhx1_D	Distal	376
0.179184744991351	ENSMUSG00000031870_LINE6832_Pgr_I_N2	Distal	377
0.177894886218482	ENSMUSG00000039656_LINE1629_Rxrb_D_N1	Distal	378
0.176870638292842	ENSMUSG00000025128_LINE82_Bhlhe22_D	Distal	379
0.173931014713441	ENSMUSG00000001661_LINE1154_Hoxc6_D	Distal	380
0.173708922459939	ENSMUSG00000052435_LINE239_Cebpe_D	Distal	381
0.173127451318717	ENSMUSG00000050240_LINE593_Hic2_I	Distal	382
0.173120582580373	ENSMUSG00000024912_LINE189_Fosl1_D	Distal	383
0.171925699719209	ENSMUSG00000030507_LINE1269_Dbx1_D	Distal	384
0.171925699719209	ENSMUSG00000041309_LINE5799_Nkx62_I_N5	Distal	385
0.170465132845835	ENSMUSG00000026976_LINE6964_Pax8_I_N8	Distal	386
0.170465132845835	ENSMUSG00000037034_LINE6992_Pax1_I_N8	Distal	387
0.169355805451752	ENSMUSG00000062327_LINE1804_T_D	Distal	388
0.16928713192807	ENSMUSG00000073043_LINE165_Atoh1_D_N1	Distal	389
0.16928713192807	ENSMUSG00000034701_LINE283_Neurod1_I_N1	Distal	390
0.16928713192807	ENSMUSG00000037984_LINE321_Neurod6_I_N1	Distal	391
0.16928713192807	ENSMUSG00000048015_LINE413_Neurod4_I_N1	Distal	392
0.168818017855218	ENSMUSG00000015461_LINE174_Atf6b_I	Distal	393
0.168818017855218	ENSMUSG00000026663_LINE196_Atf6_I	Distal	394
0.168654465063833	ENSMUSG00000046711_LINE74_Hmga1_I_N1	Distal	395
0.168654465063833	ENSMUSG00000078249_LINE86_Hmga1rs1_I_N1	Distal	396
0.167374020823791	ENSMUSG00000000938_LINE1142_Hoxa10_D	Distal	397
0.165892111241876	ENSMUSG00000001493_LINE1146_Meox1_D	Distal	398
0.165127302613346	ENSMUSG00000015619_LINE1113_Gata3_D	Distal	399
0.16393283575911	ENSMUSG00000024206_LINE1666_Rfx2_D_N1	Distal	400
0.16393283575911	ENSMUSG00000057173_LINE1673_Rfx8_I	Distal	401
0.162772375999293	NP_0322962_LINE6242_NP_0322962_I_N2	Distal	402
0.161033734429482	ENSMUSG00000029127_LINE394_Zbtb49_I	Distal	403
0.16088518396939	ENSMUSG00000034057_LINE1562_Gm239_I	Distal	404
0.159928640268715	ENSMUSG00000026890_LINE1232_Lhx6_D	Distal	405
0.159928640268715	NP_0010765961_LINE6211_NP_0010765961_I_N11	Distal	406
0.158278584465659	NP_0011820571_LINE9940_Gm5294_I_N1	Distal	407
0.158278584465659	NP_0320502_LINE10074_Foxl1_I_N1	Distal	408
0.158278584465659	ENSMUSG00000040891_LINE3505_Foxa3_I_N1	Distal	409
0.158278584465659	ENSMUSG00000050397_LINE4199_Foxl2_I_N1	Distal	410
0.158278584465659	ENSMUSG00000051490_LINE4347_Foxd4_I_N1	Distal	411
0.157302005249843	ENSMUSG00000009733_LINE1128_Tcfcp2_I	Distal	412
0.157302005249843	ENSMUSG00000009741_LINE5313_Ubp1_I_N1	Distal	413
0.156807633347871	ENSMUSG00000020679_LINE1186_Hnf1b_D	Distal	414
0.156627148888164	ENSMUSG00000001419_LINE6418_Mef2d_I_N1	Distal	415
0.156627148888164	ENSMUSG00000079033_LINE16134_Mef2b_I_N1	Distal	416
0.156047349132653	ENSMUSG00000026630_LINE555_Batf3_I_N1	Distal	417
0.156047349132653	ENSMUSG00000034266_LINE575_Batf_I_N1	Distal	418
0.154571450758977	ENSMUSG00000037025_LINE1066_Foxa2_D_N1	Distal	419
0.152888729153752	ENSMUSG00000023034_LINE6706_Nr4a1_I_N1	Distal	420
0.152795015457313	ENSMUSG00000005583_LINE1508_Mef2c_I	Distal	421
0.151905985853867	ENSMUSG00000025958_LINE192_Creb1_D	Distal	422
0.150235599443706	ENSMUSG00000071076_LINE258_Jund_D	Distal	423
0.149556517926741	ENSMUSG00000019982_LINE1529_Myb_D_N1	Distal	424
0.14930621313874	ENSMUSG00000005503_LINE1160_Evx1_D	Distal	425
0.149019723522267	ENSMUSG00000028201_LINE1245_Lhx8_D_N1	Distal	426
0.145033510636834	ENSMUSG00000023443_LINE1211_Esx1_D	Distal	427
0.143552670043533	ENSMUSG00000017688_LINE1589_Hnf4g_I	Distal	428
0.142318072294049	ENSMUSG00000034460_LINE1286_Six4_D	Distal	429
0.142318072294049	ENSMUSG00000040841_LINE5782_Six5_I_N1	Distal	430
0.141642752001229	ENSMUSG00000027967_LINE90_Neurog2_I	Distal	431
0.141642752001229	ENSMUSG00000044312_LINE135_Neurog3_I	Distal	432
0.140991346685611	ENSMUSG00000021099_LINE1190_Six6_D_N1	Distal	433
0.139614394903566	ENSMUSG00000020871_LINE1187_Dlx4_D	Distal	434
0.137664844733571	ENSMUSG00000009248_LINE50_Ascl2_D_N2	Distal	435
0.137664844733571	ENSMUSG00000020052_LINE158_Ascl1_I_N2	Distal	436
0.137276500258629	ENSMUSG00000028341_LINE1617_Nr4a3_I	Distal	437
0.133180998012596	ENSMUSG00000037025_LINE1067_Foxa2_D_N1	Distal	438
0.133055811254368	ENSMUSG00000052837_LINE241_Junb_D	Distal	439
0.130929153772923	ENSMUSG00000000094_LINE1789_Tbx4_D	Distal	440
0.130929153772923	ENSMUSG00000018263_LINE1793_Tbx5_D	Distal	441
0.128644594834135	ENSMUSG00000038932_LINE129_Tcfl5_D	Distal	442
0.128590523357371	ENSMUSG00000035451_LINE1065_Foxa1_I	Distal	443
0.127050866659052	ENSMUSG00000023034_LINE6707_Nr4a1_I_N1	Distal	444
0.127012418400226	ENSMUSG00000028150_LINE1616_Rorc_I	Distal	445
0.12676108957743	ENSMUSG00000035011_LINE1189_Zbtb7a_I_N2	Distal	446
0.12676108957743	ENSMUSG00000044646_LINE1331_Zbtb7c_I_N2	Distal	447
0.126525451880696	ENSMUSG00000056758_LINE31_Hmga2_D	Distal	448
0.126525451880696	ENSMUSG00000046711_LINE73_Hmga1_I_N2	Distal	449
0.126525451880696	ENSMUSG00000078249_LINE85_Hmga1rs1_I_N2	Distal	450
0.126270641003028	ENSMUSG00000019789_LINE59_Hey2_D	Distal	451
0.126270641003028	ENSMUSG00000032744_LINE111_Heyl_I	Distal	452
0.126270641003028	ENSMUSG00000040289_LINE132_Hey1_I	Distal	453
0.124705870938526	ENSMUSG00000036816_LINE120_Atoh7_I	Distal	454
0.120791898789905	ENSMUSG00000054160_LINE1387_Nkx24_D	Distal	455
0.120195232735533	ENSMUSG00000079994_LINE1776_ENSMUSG00000079994_D_N1	Distal	456
0.118758803089527	ENSMUSG00000028940_LINE94_Hes2_D	Distal	457
0.118311945065798	ENSMUSG00000022479_LINE1604_Vdr_D	Distal	458
0.117537837307651	ENSMUSG00000045268_LINE526_Zfp691_D	Distal	459
0.116834071475999	BAE290471_LINE1212_Cebpd_I_N1	Distal	460
0.116530064600187	ENSMUSG00000045179_LINE1745_Sox3_D_N1	Distal	461
0.116325801153665	ENSMUSG00000037465_LINE1224_Klf10_I	Distal	462
0.114202514134545	ENSMUSG00000031627_LINE1502_Irf2_D	Distal	463
0.112268058003264	NP_0011820571_LINE9889_Gm5294_I_N1	Distal	464
0.112268058003264	NP_0320502_LINE10014_Foxl1_I_N1	Distal	465
0.112268058003264	ENSMUSG00000040891_LINE3445_Foxa3_I_N1	Distal	466
0.112268058003264	ENSMUSG00000050397_LINE4136_Foxl2_I_N1	Distal	467
0.112268058003264	ENSMUSG00000051490_LINE4283_Foxd4_I_N1	Distal	468
0.112147932354478	ENSMUSG00000026380_LINE1132_Tcfcp2l1_D_N1	Distal	469
0.112147932354478	ENSMUSG00000009741_LINE5314_Ubp1_I_N1	Distal	470
0.112076054571739	ENSMUSG00000022676_LINE952_Snai2_I_N5	Distal	471
0.110842310440052	ENSMUSG00000031393_LINE1517_Mecp2_D	Distal	472
0.109937745968229	ENSMUSG00000002983_LINE7015_Relb_I	Distal	473
0.109894178172282	ENSMUSG00000040929_LINE1672_Rfx3_D_N1	Distal	474
0.10981231548938	ENSMUSG00000014603_LINE1174_Alx3_D	Distal	475
0.10981231548938	ENSMUSG00000038765_LINE1320_Lmx1b_D	Distal	476
0.10981231548938	ENSMUSG00000039377_LINE1324_Hlx_D	Distal	477
0.10981231548938	ENSMUSG00000044542_LINE1359_Prop1_D	Distal	478
0.10981231548938	ENSMUSG00000041730_LINE5853_Prrxl1_I_N1	Distal	479
0.109095705084698	ENSMUSG00000025225_LINE1658_Nfkb2_I	Distal	480
0.10714338972582	ENSMUSG00000026628_LINE193_Atf3_D_N2	Distal	481
0.106297262042582	ENSMUSG00000019900_LINE1664_Rfx6_I	Distal	482
0.106022547264644	ENSMUSG00000007805_LINE47_Twist2_D	Distal	483
0.106022547264644	ENSMUSG00000028417_LINE214_Tal2_I_N1	Distal	484
0.106022547264644	ENSMUSG00000035799_LINE295_Twist1_I_N1	Distal	485
0.103120542629791	ENSMUSG00000027552_LINE994_E2f5_I	Distal	486
0.10306551140827	ENSMUSG00000031921_LINE1545_Terf2_D	Distal	487
0.101205186862981	ENSMUSG00000048763_LINE1367_Hoxb3_D	Distal	488
0.100399481082371	ENSMUSG00000029595_LINE1256_Lhx5_D	Distal	489
0.0975286427765842	ENSMUSG00000033006_LINE1728_Sox10_D_N1	Distal	490
0.0966194001414268	ENSMUSG00000026686_LINE1227_Lmx1a_D	Distal	491
0.0965534086078711	ENSMUSG00000050100_LINE1371_Hmx2_D	Distal	492
0.0963366241777056	ENSMUSG00000020484_LINE180_Xbp1_D_N1	Distal	493
0.0956030185017347	ENSMUSG00000023333_LINE1127_Gcm1_D	Distal	494
0.0953593656604336	NP_0322962_LINE6254_NP_0322962_I_N8	Distal	495
0.0953319517759986	ENSMUSG00000043099_LINE506_Hic1_D_N1	Distal	496
0.0935120818728212	ENSMUSG00000033713_LINE2798_Foxn3_I_N2	Distal	497
0.0935120818728212	ENSMUSG00000034998_LINE2833_Foxn2_I_N2	Distal	498
0.0935120818728212	ENSMUSG00000050397_LINE4200_Foxl2_I_N10	Distal	499
0.0935120818728212	ENSMUSG00000090020_LINE5215_ENSMUSG00000090020_I_N2	Distal	500
0.0909966052929326	ENSMUSG00000019947_LINE15_Arid5b_D	Distal	501
0.086796556319638	ENSMUSG00000031870_LINE6815_Pgr_I_N1	Distal	502
0.086723772954836	XP_0027269251_LINE1938_Nfil3_I_N4	Distal	503
0.086488159108483	ENSMUSG00000015579_LINE1177_Nkx25_D_N1	Distal	504
0.0862657730113346	ENSMUSG00000001419_LINE6416_Mef2d_I_N1	Distal	505
0.0862657730113346	ENSMUSG00000079033_LINE16132_Mef2b_I_N1	Distal	506
0.0829895023825664	ENSMUSG00000031870_LINE6812_Pgr_I_N1	Distal	507
0.0826853637587436	ENSMUSG00000047638_LINE6854_Nr1h4_I_N1	Distal	508
0.0826853637587436	ENSMUSG00000048938_LINE6861_Nr1h5_I_N1	Distal	509
0.0817083975363587	ENSMUSG00000026222_LINE1678_Sp100_D	Distal	510
0.0810145420149744	ENSMUSG00000001510_LINE1149_Dlx3_D	Distal	511
0.0790923962753654	ENSMUSG00000052271_LINE152_Bhlha15_D	Distal	512
0.0786015119461549	ENSMUSG00000002249_LINE7610_Tead3_I_N1	Distal	513
0.0759907491020017	ENSMUSG00000042372_LINE982_Dmrt3_I	Distal	514
0.0759907491020017	ENSMUSG00000047143_LINE4018_Dmrta2_I_N1	Distal	515
0.072731262157317	ENSMUSG00000043602_LINE511_Zfp3_D	Distal	516
0.0706827583574002	ENSMUSG00000031737_LINE1276_Irx5_D	Distal	517
0.0694326412787184	ENSMUSG00000026565_LINE1482_Pou2f1_D_N1	Distal	518
0.0693423458718277	ENSMUSG00000043342_LINE1353_Hoxd9_D_N1	Distal	519
0.0677516780477332	ENSMUSG00000063672_LINE1405_Nkx63_I	Distal	520
0.0668933133377378	NP_0011820571_LINE9932_Gm5294_I_N10	Distal	521
0.0668933133377378	NP_0320502_LINE10066_Foxl1_I_N10	Distal	522
0.0668933133377378	ENSMUSG00000040891_LINE3497_Foxa3_I_N10	Distal	523
0.0668933133377378	ENSMUSG00000051490_LINE4339_Foxd4_I_N8	Distal	524
0.0661722777507563	ENSMUSG00000043342_LINE1352_Hoxd9_D_N1	Distal	525
0.0645415520460647	ENSMUSG00000038648_LINE218_Creb3l2_D_N1	Distal	526
0.0642097383012199	ENSMUSG00000044186_LINE1356_Nkx26_D	Distal	527
0.063772921325371	ENSMUSG00000026934_LINE1233_Lhx3_D_N1	Distal	528
0.0635553484082768	NP_0322962_LINE6266_NP_0322962_I_N2	Distal	529
0.0627536151034716	ENSMUSG00000030001_LINE99_Figla_D	Distal	530
0.0619913327158022	NP_0010765961_LINE6216_NP_0010765961_I_N4	Distal	531
0.0611423358244943	ENSMUSG00000035011_LINE1191_Zbtb7a_I_N1	Distal	532
0.0611423358244943	ENSMUSG00000044646_LINE1333_Zbtb7c_I_N1	Distal	533
0.0560148370454077	ENSMUSG00000036192_LINE1623_Rorb_D	Distal	534
0.0545870132674813	ENSMUSG00000024206_LINE1667_Rfx2_D_N1	Distal	535
0.0545600929856869	ENSMUSG00000020950_LINE1044_Foxg1_D_N2	Distal	536
0.0543667104883038	ENSMUSG00000000942_LINE1144_Hoxa4_D	Distal	537
0.0531537976640017	ENSMUSG00000027833_LINE1241_Shox2_D_N2	Distal	538
0.0531537976640017	ENSMUSG00000036602_LINE1303_Alx1_D_N3	Distal	539
0.0531537976640017	ENSMUSG00000040310_LINE1330_Alx4_D_N1	Distal	540
0.0531537976640017	ENSMUSG00000040726_LINE1334_Hesx1_I	Distal	541
0.0529605799287765	ENSMUSG00000031688_LINE6328_Pou4f2_I_N4	Distal	542
0.0529605799287765	ENSMUSG00000048349_LINE6338_Pou4f1_I_N4	Distal	543
0.0521136259062266	ENSMUSG00000000078_LINE728_Klf6_I_N1	Distal	544
0.0521136259062266	ENSMUSG00000029178_LINE1089_Klf3_I_N1	Distal	545
0.0521136259062266	ENSMUSG00000055148_LINE1578_Klf2_I_N1	Distal	546
0.0521109114132008	ENSMUSG00000023027_LINE186_Atf1_D_N1	Distal	547
0.0518361051783817	ENSMUSG00000074622_LINE263_Mafb_D_N1	Distal	548
0.0518361051783817	ENSMUSG00000047591_LINE642_Mafa_I_N1	Distal	549
0.0518361051783817	ENSMUSG00000055435_LINE667_Maf_I_N1	Distal	550
0.0444284993061575	ENSMUSG00000034957_LINE212_Cebpa_D	Distal	551
0.0440597812143456	ENSMUSG00000033726_LINE1284_Emx1_I	Distal	552
0.0435961820845077	ENSMUSG00000020889_LINE6649_Nr1d1_I_N1	Distal	553
0.0435961820845077	ENSMUSG00000021775_LINE6674_Nr1d2_I_N1	Distal	554
0.0418343395970419	ENSMUSG00000025902_LINE1716_Sox17_D_N1	Distal	555
0.0414599921037168	ENSMUSG00000053747_LINE1752_Sox14_D_N1	Distal	556
0.0396916754476938	ENSMUSG00000030551_LINE1618_Nr2f2_D	Distal	557
0.0394327410521084	ENSMUSG00000026630_LINE553_Batf3_I_N1	Distal	558
0.0394327410521084	ENSMUSG00000034266_LINE573_Batf_I_N1	Distal	559
0.0388355478578892	ENSMUSG00000038539_LINE592_Atf5_I_N2	Distal	560
0.0377734593513986	ENSMUSG00000030353_LINE7613_Tead4_I_N1	Distal	561
0.0376997837340489	ENSMUSG00000020275_LINE1654_Rel_I	Distal	562
0.0369926516772364	ENSMUSG00000029546_LINE1251_Uncx_D_N2	Distal	563
0.0346362811687621	ENSMUSG00000021743_LINE336_Fezf2_I	Distal	564
0.0346362811687621	ENSMUSG00000029697_LINE399_Fezf1_I	Distal	565
0.034616002359058	ENSMUSG00000009734_LINE1475_Pou6f2_I	Distal	566
0.0336926939001955	ENSMUSG00000027868_LINE7567_Tbx15_I_N1	Distal	567
0.0336926939001955	ENSMUSG00000031241_LINE7574_Tbx22_I_N1	Distal	568
0.0336926939001955	ENSMUSG00000032419_LINE7580_Tbx18_I_N1	Distal	569
0.0316548530632731	ENSMUSG00000073043_LINE166_Atoh1_D_N2	Distal	570
0.0316548530632731	ENSMUSG00000034701_LINE292_Neurod1_I_N7	Distal	571
0.0316548530632731	ENSMUSG00000037984_LINE330_Neurod6_I_N7	Distal	572
0.0316548530632731	ENSMUSG00000048015_LINE422_Neurod4_I_N7	Distal	573
0.0315002729423733	ENSMUSG00000020484_LINE179_Xbp1_D_N1	Distal	574
0.031369434434267	ENSMUSG00000040033_LINE1785_Stat2_I	Distal	575
0.0308644463973285	ENSMUSG00000021099_LINE1191_Six6_D_N1	Distal	576
0.0305117524601134	ENSMUSG00000059824_LINE253_Dbp_D_N1	Distal	577
0.028870684979815	ENSMUSG00000027868_LINE7568_Tbx15_I_N1	Distal	578
0.028870684979815	ENSMUSG00000031241_LINE7575_Tbx22_I_N1	Distal	579
0.028870684979815	ENSMUSG00000032419_LINE7581_Tbx18_I_N1	Distal	580
0.0278069783872225	ENSMUSG00000029705_LINE1260_Cux1_D	Distal	581
0.027715030230181	ENSMUSG00000027490_LINE993_E2f1_I	Distal	582
0.026353588496494	ENSMUSG00000038210_LINE1310_Hoxa11_D_N2	Distal	583
0.0249644620552136	ENSMUSG00000028466_LINE1468_Creb3_I_N1	Distal	584
0.0232227905657011	ENSMUSG00000023411_LINE7048_Nfatc4_I_N1	Distal	585
0.0228844749137988	ENSMUSG00000014704_LINE1175_Hoxa2_D_N2	Distal	586
0.022014376607207	ENSMUSG00000023990_LINE80_Tcfeb_D	Distal	587
0.0214489422628616	NP_0011820571_LINE9849_Gm5294_I_N1	Distal	588
0.0214489422628616	NP_0320502_LINE9970_Foxl1_I_N1	Distal	589
0.0214489422628616	ENSMUSG00000040891_LINE3401_Foxa3_I_N1	Distal	590
0.0214489422628616	ENSMUSG00000050397_LINE4089_Foxl2_I_N1	Distal	591
0.0214489422628616	ENSMUSG00000051490_LINE4233_Foxd4_I_N1	Distal	592
0.0213480724865913	ENSMUSG00000026805_LINE1231_Barhl1_D_N1	Distal	593
0.0195596744095059	ENSMUSG00000032446_LINE1801_Eomes_D	Distal	594
0.0168850295347886	ENSMUSG00000051490_LINE4226_Foxd4_I_N53	Distal	595
0.0167796584633142	ENSMUSG00000042477_LINE7_Tcfap2e_D	Distal	596
0.0155827660425326	ENSMUSG00000043013_LINE2135_Onecut1_I_N1	Distal	597
0.0155827660425326	ENSMUSG00000045991_LINE2155_Onecut2_I_N1	Distal	598
0.0147871400974281	ENSMUSG00000048001_LINE146_Hes5_D	Distal	599
0.014062869915592	ENSMUSG00000063889_LINE256_Crem_D	Distal	600
0.0139907359159152	ENSMUSG00000029556_LINE1254_Hnf1a_D_N2	Distal	601
0.0122117570002406	ENSMUSG00000034271_LINE208_Jdp2_D_N2	Distal	602
0.0117483643380842	ENSMUSG00000027104_LINE197_Atf2_D	Distal	603
0.0114304292205894	ENSMUSG00000026497_LINE12141_Mixl1_I	Distal	604
0.0103523688826338	ENSMUSG00000008496_LINE1473_Pou2f2_D_N1	Distal	605
0.0102107037493004	NP_0011820571_LINE9922_Gm5294_I_N1	Distal	606
0.0102107037493004	NP_0320502_LINE10045_Foxl1_I_N1	Distal	607
0.0102107037493004	ENSMUSG00000040891_LINE3476_Foxa3_I_N1	Distal	608
0.0102107037493004	ENSMUSG00000050397_LINE4170_Foxl2_I_N1	Distal	609
0.0102107037493004	ENSMUSG00000051490_LINE4318_Foxd4_I_N1	Distal	610
0.00907769443488524	ENSMUSG00000017950_LINE1590_Hnf4a_D_N1	Distal	611
0.00891183693032898	ENSMUSG00000071661_LINE810_Zbtb3_D	Distal	612
0.00772255742607568	ENSMUSG00000028717_LINE229_Tal1_I_N3	Distal	613
0.00772255742607568	ENSMUSG00000034041_LINE266_Lyl1_I_N3	Distal	614
0.0071546568750355	ENSMUSG00000062939_LINE1786_Stat4_D	Distal	615
0.00604196985665198	ENSMUSG00000000861_LINE755_Bcl11a_I	Distal	616
0.00604196985665198	ENSMUSG00000048251_LINE1408_Bcl11b_I	Distal	617
0.00602122509733203	NP_0011820571_LINE9913_Gm5294_I_N7	Distal	618
0.00602122509733203	NP_0320502_LINE10036_Foxl1_I_N8	Distal	619
0.00602122509733203	ENSMUSG00000040891_LINE3467_Foxa3_I_N8	Distal	620
0.00602122509733203	ENSMUSG00000051490_LINE4309_Foxd4_I_N8	Distal	621
0	ENSMUSG00000020538_LINE66_Srebf1_D_N2	Promoter	622
0	ENSMUSG00000026077_LINE84_Npas2_D	Promoter	623
0	ENSMUSG00000035923_LINE117_Myf6_D_N1	Promoter	624
0	ENSMUSG00000038342_LINE128_Mlxip_D	Promoter	625
0	ENSMUSG00000042589_LINE963_Cux2_I	Distal	626
0	ENSMUSG00000002111_LINE997_Sfpi1_D_N2	Promoter	627
0	ENSMUSG00000044167_LINE1080_Foxo1_D_N2	Distal	628
0	ENSMUSG00000078302_LINE1106_Foxd1_D	Promoter	629
0	NP_0011820571_LINE9878_Gm5294_I_N2	Promoter	630
0	NP_0320502_LINE10003_Foxl1_I_N2	Promoter	631
0	ENSMUSG00000021469_LINE1194_Msx2_D	Distal	632
0	ENSMUSG00000026586_LINE1226_Prrx1_D	Promoter	633
0	ENSMUSG00000029736_LINE1264_Nobox_D_N2	Distal	634
0	ENSMUSG00000034486_LINE1288_Gbx2_D_N2	Promoter	635
0	ENSMUSG00000038203_LINE1307_Hoxa13_D	Promoter	636
0	ENSMUSG00000038253_LINE1315_Hoxa5_D	Distal	637
0	ENSMUSG00000039095_LINE1322_En2_D_N2	Promoter	638
0	ENSMUSG00000042448_LINE1348_Hoxd1_D	Promoter	639
0	ENSMUSG00000000440_LINE1566_Pparg_I	Distal	640
0	ENSMUSG00000024955_LINE1609_Esrra_D_N1	Promoter	641
0	ENSMUSG00000069036_LINE1764_Sry_D	Promoter	642
0	ENSMUSG00000026104_LINE1784_Stat1_I	Distal	643
0	ENSMUSG00000040891_LINE3434_Foxa3_I_N2	Promoter	644
0	ENSMUSG00000051490_LINE4272_Foxd4_I_N2	Promoter	645
0	ENSMUSG00000021362_LINE5293_Gcm2_I_N14	Promoter	646
0	ENSMUSG00000070691_LINE7316_Runx3_I_N1	Promoter	647
-0.00642586832492579	ENSMUSG00000044224_LINE513_Dnajc21_D	Promoter	648
-0.00770462908337031	ENSMUSG00000026380_LINE1133_Tcfcp2l1_D_N2	Promoter	649
-0.00770462908337031	ENSMUSG00000009741_LINE5318_Ubp1_I_N2	Promoter	650
-0.00914558299580981	ENSMUSG00000030067_LINE1050_Foxp1_D	Promoter	651
-0.00917941241829389	ENSMUSG00000005836_LINE1110_Gata6_D	Promoter	652
-0.0103244977542923	ENSMUSG00000089674_LINE168_Usf2_D	Promoter	653
-0.0127389432747754	ENSMUSG00000046897_LINE544_Zfp740_D_N3	Promoter	654
-0.0129775171445804	ENSMUSG00000041911_LINE1345_Dlx1_D_N2	Promoter	655
-0.0132025944539789	ENSMUSG00000043342_LINE1354_Hoxd9_D_N1	Promoter	656
-0.0133428454703619	NP_0011820571_LINE9884_Gm5294_I_N7	Promoter	657
-0.0133428454703619	NP_0320502_LINE10009_Foxl1_I_N7	Promoter	658
-0.0133428454703619	ENSMUSG00000040891_LINE3440_Foxa3_I_N7	Promoter	659
-0.0133428454703619	ENSMUSG00000051490_LINE4278_Foxd4_I_N7	Promoter	660
-0.0148733028184716	ENSMUSG00000063972_LINE1636_Nr6a1_I	Promoter	661
-0.01679063954427	ENSMUSG00000029644_LINE1257_Pdx1_D_N2	Promoter	662
-0.0172632929523279	ENSMUSG00000002249_LINE7611_Tead3_I_N1	Promoter	663
-0.0173807705040205	ENSMUSG00000006705_LINE1167_Pknox1_D	Promoter	664
-0.0189182801664527	ENSMUSG00000048385_LINE563_Scrt1_I	Promoter	665
-0.0197480199276781	ENSMUSG00000070031_LINE1682_Sp140_I	Promoter	666
-0.0197480199276781	XP_0014735742_LINE1685_IRC900814_D_N3	Promoter	667
-0.0201712061559596	ENSMUSG00000025469_LINE1221_Msx3_D_N1	Promoter	668
-0.0204681872503357	ENSMUSG00000017861_LINE1526_Mybl2_D	Promoter	669
-0.0208450433289164	ENSMUSG00000044220_LINE1357_Nkx23_D	Promoter	670
-0.0229561622515183	ENSMUSG00000022484_LINE1204_Hoxc10_D_N1	Promoter	671
-0.0243333872857068	ENSMUSG00000055991_LINE656_Zkscan5_D	Promoter	672
-0.0285348791070619	ENSMUSG00000046179_LINE995_E2f8_I	Promoter	673
-0.0303979091792539	ENSMUSG00000034701_LINE287_Neurod1_I_N2	Promoter	674
-0.0303979091792539	ENSMUSG00000037984_LINE325_Neurod6_I_N2	Promoter	675
-0.0303979091792539	ENSMUSG00000048015_LINE417_Neurod4_I_N2	Promoter	676
-0.0314368250006103	ENSMUSG00000009739_LINE1170_Pou6f1_D_N2	Promoter	677
-0.0320850641164766	ENSMUSG00000068327_LINE1414_Tlx2_D	Promoter	678
